,barcode,letters,gene_name,global_X_pos,global_Y_pos
9566,488135,CCMCT,Mitotic figure lookalike,81068,16530
9567,488136,CCMCT,Mitotic figure lookalike,45828,17366
9568,488137,CCMCT,tumor cell,46489,17146
9569,488138,CCMCT,mitotic figure,49111,17409
9570,488139,CCMCT,tumor cell,55985,17355
9571,488140,CCMCT,Mitotic figure lookalike,56473,16713
9572,488141,CCMCT,mitotic figure,58304,17141
9573,488142,CCMCT,Mitotic figure lookalike,60426,17193
9574,488143,CCMCT,mitotic figure,61369,16677
9575,488144,CCMCT,mitotic figure,63708,16853
9576,488145,CCMCT,mitotic figure,65873,16663
9577,488146,CCMCT,mitotic figure,65755,16732
9578,488147,CCMCT,other/ambiguous cells,30257,17588
9579,488148,CCMCT,Mitotic figure lookalike,33066,18136
9580,488149,CCMCT,Mitotic figure lookalike,34101,17656
9581,488150,CCMCT,mitotic figure,33251,17516
9582,488151,CCMCT,mitotic figure,34800,18013
9583,488152,CCMCT,mitotic figure,34208,17861
9584,488153,CCMCT,other/ambiguous cells,34361,17745
9585,488154,CCMCT,mitotic figure,43553,18012
9586,488155,CCMCT,Mitotic figure lookalike,46684,17883
9587,488156,CCMCT,Mitotic figure lookalike,47541,17468
9588,488157,CCMCT,other/ambiguous cells,48095,17965
9589,488158,CCMCT,Mitotic figure lookalike,55502,17568
9590,488159,CCMCT,mitotic figure,56912,18123
9591,488160,CCMCT,Mitotic figure lookalike,58493,17948
9592,488161,CCMCT,other/ambiguous cells,58633,17791
9593,488162,CCMCT,mitotic figure,60208,17971
9594,488163,CCMCT,mitotic figure,62832,17844
9595,488164,CCMCT,Mitotic figure lookalike,64617,17854
9596,488165,CCMCT,mitotic figure,74603,18138
9597,488166,CCMCT,mitotic figure,75171,18084
9598,488167,CCMCT,mitotic figure,82614,17910
9599,488168,CCMCT,mitotic figure,84541,17975
9600,488169,CCMCT,mitotic figure,84067,18236
9601,488170,CCMCT,mitotic figure,86511,17669
9602,488171,CCMCT,mitotic figure,31336,18264
9603,488172,CCMCT,Mitotic figure lookalike,33537,18299
9604,488173,CCMCT,mitotic figure,34309,18643
9605,488174,CCMCT,mitotic figure,36742,19025
9606,488175,CCMCT,Mitotic figure lookalike,36509,18993
9607,488176,CCMCT,Mitotic figure lookalike,39268,18478
9608,488177,CCMCT,Mitotic figure lookalike,41304,18410
9609,488178,CCMCT,other/ambiguous cells,40992,18703
9610,488179,CCMCT,mitotic figure,43757,18397
9611,488180,CCMCT,tumor cell,44723,18714
9612,488181,CCMCT,Mitotic figure lookalike,48435,18992
9613,488182,CCMCT,other/ambiguous cells,49877,18334
9614,488183,CCMCT,tumor cell,49412,18923
9615,488184,CCMCT,Mitotic figure lookalike,55208,18393
9616,488185,CCMCT,mitotic figure,61897,18839
9617,488186,CCMCT,mitotic figure,61804,18896
9618,488187,CCMCT,other/ambiguous cells,62052,18600
9619,488188,CCMCT,Mitotic figure lookalike,63600,18575
9620,488189,CCMCT,mitotic figure,67176,18434
9621,488190,CCMCT,mitotic figure,73451,18360
9622,488191,CCMCT,mitotic figure,75138,18371
9623,488192,CCMCT,Mitotic figure lookalike,75623,18943
9624,488193,CCMCT,Mitotic figure lookalike,76303,18249
9625,488194,CCMCT,other/ambiguous cells,75691,18306
9626,488195,CCMCT,other/ambiguous cells,77772,18827
9627,488196,CCMCT,tumor cell,86341,18847
9628,488197,CCMCT,Mitotic figure lookalike,30086,19589
9629,488198,CCMCT,other/ambiguous cells,29143,19576
9630,488199,CCMCT,mitotic figure,30791,19432
9631,488200,CCMCT,tumor cell,31329,19269
9632,488201,CCMCT,mitotic figure,32733,19124
9633,488202,CCMCT,tumor cell,32807,19119
9634,488203,CCMCT,Mitotic figure lookalike,34454,19220
9635,488204,CCMCT,Mitotic figure lookalike,40954,18965
9636,488205,CCMCT,Mitotic figure lookalike,41267,19114
9637,488206,CCMCT,tumor cell,50361,19767
9638,488207,CCMCT,mitotic figure,50311,19224
9639,488208,CCMCT,other/ambiguous cells,53750,19655
9640,488209,CCMCT,mitotic figure,53942,19197
9641,488210,CCMCT,other/ambiguous cells,54962,19056
9642,488211,CCMCT,tumor cell,56745,19269
9643,488212,CCMCT,Mitotic figure lookalike,59429,19391
9644,488213,CCMCT,mitotic figure,60362,19059
9645,488214,CCMCT,Mitotic figure lookalike,74343,19446
9646,488215,CCMCT,tumor cell,73861,19378
9647,488216,CCMCT,other/ambiguous cells,78769,19023
9648,488217,CCMCT,other/ambiguous cells,78270,19418
9649,488218,CCMCT,other/ambiguous cells,78245,19353
9650,488219,CCMCT,Mitotic figure lookalike,80316,19294
9651,488220,CCMCT,Mitotic figure lookalike,83992,19249
9652,488221,CCMCT,Mitotic figure lookalike,85983,19513
9653,488222,CCMCT,mitotic figure,86512,19218
9654,488223,CCMCT,Mitotic figure lookalike,28578,20115
9655,488224,CCMCT,mitotic figure,28644,20404
9656,488225,CCMCT,mitotic figure,30314,19850
9657,488226,CCMCT,mitotic figure,32988,20014
9658,488227,CCMCT,mitotic figure,36773,20151
9659,488228,CCMCT,other/ambiguous cells,36697,20054
9660,488229,CCMCT,tumor cell,39401,20427
9661,488230,CCMCT,tumor cell,41925,19963
9662,488231,CCMCT,mitotic figure,46571,19866
9663,488232,CCMCT,mitotic figure,48471,19898
9664,488233,CCMCT,mitotic figure,48829,20317
9665,488234,CCMCT,tumor cell,47941,20028
9666,488235,CCMCT,tumor cell,50897,20134
9667,488236,CCMCT,other/ambiguous cells,56256,20295
9668,488237,CCMCT,Mitotic figure lookalike,57879,20164
9669,488238,CCMCT,Mitotic figure lookalike,58822,19914
9670,488239,CCMCT,mitotic figure,58948,19941
9671,488240,CCMCT,mitotic figure,59449,20093
9672,488241,CCMCT,mitotic figure,61786,19862
9673,488242,CCMCT,mitotic figure,66546,20326
9674,488243,CCMCT,mitotic figure,66674,20276
9675,488244,CCMCT,mitotic figure,66804,20532
9676,488245,CCMCT,tumor cell,72747,20152
9677,488246,CCMCT,mitotic figure,76352,20199
9678,488247,CCMCT,mitotic figure,79045,20535
9679,488248,CCMCT,tumor cell,79512,20584
9680,488249,CCMCT,mitotic figure,79929,20079
9681,488250,CCMCT,mitotic figure,82192,19888
9682,488251,CCMCT,mitotic figure,85095,19993
9683,488252,CCMCT,other/ambiguous cells,28633,21335
9684,488253,CCMCT,mitotic figure,30379,21343
9685,488254,CCMCT,mitotic figure,32844,21225
9686,488255,CCMCT,Mitotic figure lookalike,33639,21264
9687,488256,CCMCT,mitotic figure,37679,20814
9688,488257,CCMCT,mitotic figure,42557,21214
9689,488258,CCMCT,mitotic figure,43944,21128
9690,488259,CCMCT,tumor cell,47099,21102
9691,488260,CCMCT,Mitotic figure lookalike,49093,21099
9692,488261,CCMCT,mitotic figure,48453,20991
9693,488262,CCMCT,Mitotic figure lookalike,48127,21199
9694,488263,CCMCT,mitotic figure,53690,20906
9695,488264,CCMCT,mitotic figure,67090,21106
9696,488265,CCMCT,mitotic figure,69753,21317
9697,488266,CCMCT,mitotic figure,69528,21101
9698,488267,CCMCT,Mitotic figure lookalike,70260,21346
9699,488268,CCMCT,tumor cell,76500,20747
9700,488269,CCMCT,mitotic figure,77021,21034
9701,488270,CCMCT,mitotic figure,77497,21147
9702,488271,CCMCT,mitotic figure,80661,20867
9703,488272,CCMCT,other/ambiguous cells,88104,21169
9704,488273,CCMCT,tumor cell,25032,21575
9705,488274,CCMCT,mitotic figure,30799,21512
9706,488275,CCMCT,mitotic figure,32613,22096
9707,488276,CCMCT,Mitotic figure lookalike,43013,21890
9708,488277,CCMCT,mitotic figure,48116,21777
9709,488278,CCMCT,tumor cell,47701,21759
9710,488279,CCMCT,mitotic figure,54070,21979
9711,488280,CCMCT,tumor cell,65539,22035
9712,488281,CCMCT,Mitotic figure lookalike,66025,21695
9713,488282,CCMCT,mitotic figure,67219,21605
9714,488283,CCMCT,Mitotic figure lookalike,68668,22108
9715,488284,CCMCT,mitotic figure,75652,22070
9716,488285,CCMCT,mitotic figure,79412,21633
9717,488286,CCMCT,mitotic figure,26469,22465
9718,488287,CCMCT,mitotic figure,27802,22673
9719,488288,CCMCT,mitotic figure,28119,22678
9720,488289,CCMCT,mitotic figure,29364,22890
9721,488290,CCMCT,mitotic figure,29368,22924
9722,488291,CCMCT,mitotic figure,35038,22905
9723,488292,CCMCT,tumor cell,47602,22412
9724,488293,CCMCT,Mitotic figure lookalike,49215,22605
9725,488294,CCMCT,other/ambiguous cells,56013,22568
9726,488295,CCMCT,other/ambiguous cells,64687,22842
9727,488296,CCMCT,other/ambiguous cells,74134,22461
9728,488297,CCMCT,tumor cell,76184,22627
9729,488298,CCMCT,mitotic figure,76581,22338
9730,488299,CCMCT,tumor cell,77139,22234
9731,488300,CCMCT,mitotic figure,79330,22451
9732,488301,CCMCT,mitotic figure,79765,22852
9733,488302,CCMCT,mitotic figure,80558,22437
9734,488303,CCMCT,mitotic figure,80463,22431
9735,488304,CCMCT,mitotic figure,26888,23094
9736,488305,CCMCT,tumor cell,30633,23496
9737,488306,CCMCT,mitotic figure,30986,23435
9738,488307,CCMCT,mitotic figure,43000,23347
9739,488308,CCMCT,Mitotic figure lookalike,49045,23146
9740,488309,CCMCT,mitotic figure,51183,23748
9741,488310,CCMCT,tumor cell,63248,23478
9742,488311,CCMCT,mitotic figure,64751,23592
9743,488312,CCMCT,Mitotic figure lookalike,66311,23589
9744,488313,CCMCT,Mitotic figure lookalike,65993,23462
9745,488314,CCMCT,Mitotic figure lookalike,73046,23379
9746,488315,CCMCT,mitotic figure,75199,23574
9747,488316,CCMCT,mitotic figure,81661,23029
9748,488317,CCMCT,mitotic figure,81581,23064
9749,488318,CCMCT,mitotic figure,82387,23645
9750,488319,CCMCT,tumor cell,83336,23673
9751,488320,CCMCT,Mitotic figure lookalike,85056,23208
9752,488321,CCMCT,Mitotic figure lookalike,85834,23345
9753,488322,CCMCT,mitotic figure,87491,23051
9754,488323,CCMCT,mitotic figure,36839,24470
9755,488324,CCMCT,mitotic figure,36805,24458
9756,488325,CCMCT,mitotic figure,41298,24181
9757,488326,CCMCT,Mitotic figure lookalike,46377,24095
9758,488327,CCMCT,mitotic figure,47940,24420
9759,488328,CCMCT,tumor cell,47987,23981
9760,488329,CCMCT,other/ambiguous cells,51472,24007
9761,488330,CCMCT,Mitotic figure lookalike,55931,24351
9762,488331,CCMCT,mitotic figure,59519,23935
9763,488332,CCMCT,mitotic figure,62820,24039
9764,488333,CCMCT,Mitotic figure lookalike,63434,24311
9765,488334,CCMCT,mitotic figure,65801,23886
9766,488335,CCMCT,tumor cell,70381,24447
9767,488336,CCMCT,tumor cell,71742,24427
9768,488337,CCMCT,Mitotic figure lookalike,76009,23960
9769,488338,CCMCT,mitotic figure,76465,24234
9770,488339,CCMCT,mitotic figure,77307,23850
9771,488340,CCMCT,other/ambiguous cells,80119,24517
9772,488341,CCMCT,Mitotic figure lookalike,81693,24003
9773,488342,CCMCT,mitotic figure,81252,24052
9774,488343,CCMCT,other/ambiguous cells,83251,24484
9775,488344,CCMCT,mitotic figure,81897,23728
9776,488345,CCMCT,Mitotic figure lookalike,83062,23939
9777,488346,CCMCT,mitotic figure,84605,24214
9778,488347,CCMCT,Mitotic figure lookalike,84624,24097
9779,488348,CCMCT,mitotic figure,85024,23899
9780,488349,CCMCT,mitotic figure,86825,24271
9781,488350,CCMCT,mitotic figure,86868,23960
9782,488351,CCMCT,mitotic figure,33686,24528
9783,488352,CCMCT,mitotic figure,34302,24726
9784,488353,CCMCT,mitotic figure,35582,24800
9785,488354,CCMCT,mitotic figure,35415,25065
9786,488355,CCMCT,mitotic figure,35984,25333
9787,488356,CCMCT,mitotic figure,37809,24898
9788,488357,CCMCT,mitotic figure,40918,24774
9789,488358,CCMCT,mitotic figure,49454,24753
9790,488359,CCMCT,mitotic figure,53187,24896
9791,488360,CCMCT,Mitotic figure lookalike,53337,24612
9792,488361,CCMCT,mitotic figure,54207,24930
9793,488362,CCMCT,mitotic figure,55066,24869
9794,488363,CCMCT,mitotic figure,61646,25194
9795,488364,CCMCT,tumor cell,60985,25056
9796,488365,CCMCT,mitotic figure,64917,24932
9797,488366,CCMCT,mitotic figure,65308,24777
9798,488367,CCMCT,mitotic figure,65682,25126
9799,488368,CCMCT,Mitotic figure lookalike,69154,24684
9800,488369,CCMCT,mitotic figure,72092,24640
9801,488370,CCMCT,tumor cell,70732,24892
9802,488371,CCMCT,tumor cell,77899,25138
9803,488372,CCMCT,mitotic figure,77976,24625
9804,488373,CCMCT,Mitotic figure lookalike,78518,24537
9805,488374,CCMCT,mitotic figure,81178,24669
9806,488375,CCMCT,Mitotic figure lookalike,81444,24933
9807,488376,CCMCT,mitotic figure,84969,25190
9808,488377,CCMCT,mitotic figure,85251,24844
9809,488378,CCMCT,mitotic figure,88075,25312
9810,488379,CCMCT,mitotic figure,88672,24881
9811,488380,CCMCT,mitotic figure,24726,25493
9812,488381,CCMCT,other/ambiguous cells,31489,25895
9813,488382,CCMCT,other/ambiguous cells,38509,25913
9814,488383,CCMCT,mitotic figure,39804,25357
9815,488384,CCMCT,mitotic figure,41586,25461
9816,488385,CCMCT,mitotic figure,45486,25456
9817,488386,CCMCT,Mitotic figure lookalike,48745,25289
9818,488387,CCMCT,mitotic figure,56216,25720
9819,488388,CCMCT,mitotic figure,56499,26021
9820,488389,CCMCT,Mitotic figure lookalike,56433,25407
9821,488390,CCMCT,mitotic figure,59213,25866
9822,488391,CCMCT,Mitotic figure lookalike,61354,25644
9823,488392,CCMCT,mitotic figure,62258,25458
9824,488393,CCMCT,Mitotic figure lookalike,63348,25372
9825,488394,CCMCT,Mitotic figure lookalike,64133,25574
9826,488395,CCMCT,mitotic figure,65825,25421
9827,488396,CCMCT,mitotic figure,66550,25670
9828,488397,CCMCT,mitotic figure,74397,26071
9829,488398,CCMCT,mitotic figure,82334,25404
9830,488399,CCMCT,mitotic figure,82845,25656
9831,488400,CCMCT,tumor cell,83497,25444
9832,488401,CCMCT,mitotic figure,88125,25740
9833,488402,CCMCT,mitotic figure,88131,25616
9834,488403,CCMCT,mitotic figure,88872,25511
9835,488404,CCMCT,Mitotic figure lookalike,42489,26783
9836,488405,CCMCT,Mitotic figure lookalike,56007,26398
9837,488406,CCMCT,Mitotic figure lookalike,61960,26452
9838,488407,CCMCT,mitotic figure,66765,26870
9839,488408,CCMCT,Mitotic figure lookalike,66868,26735
9840,488409,CCMCT,mitotic figure,72620,26285
9841,488410,CCMCT,tumor cell,78320,26749
9842,488411,CCMCT,mitotic figure,80034,26539
9843,488412,CCMCT,mitotic figure,81230,26661
9844,488413,CCMCT,mitotic figure,87032,26697
9845,488414,CCMCT,mitotic figure,87583,26744
9846,488415,CCMCT,mitotic figure,89246,26468
9847,488416,CCMCT,mitotic figure,34240,27651
9848,488417,CCMCT,mitotic figure,36100,27012
9849,488418,CCMCT,mitotic figure,47308,27529
9850,488419,CCMCT,Mitotic figure lookalike,55216,27191
9851,488420,CCMCT,Mitotic figure lookalike,58112,27137
9852,488421,CCMCT,mitotic figure,59897,27200
9853,488422,CCMCT,mitotic figure,63612,27066
9854,488423,CCMCT,Mitotic figure lookalike,65559,27445
9855,488424,CCMCT,mitotic figure,71330,27283
9856,488425,CCMCT,mitotic figure,74938,27560
9857,488426,CCMCT,Mitotic figure lookalike,79871,27696
9858,488427,CCMCT,mitotic figure,85812,27545
9859,488428,CCMCT,mitotic figure,87006,27511
9860,488429,CCMCT,mitotic figure,31294,27907
9861,488430,CCMCT,mitotic figure,30323,28448
9862,488431,CCMCT,mitotic figure,32452,28071
9863,488432,CCMCT,mitotic figure,33126,27910
9864,488433,CCMCT,mitotic figure,34769,28428
9865,488434,CCMCT,mitotic figure,36127,28066
9866,488435,CCMCT,mitotic figure,36075,27918
9867,488436,CCMCT,tumor cell,39110,27950
9868,488437,CCMCT,mitotic figure,41897,28009
9869,488438,CCMCT,mitotic figure,42506,28094
9870,488439,CCMCT,tumor cell,48783,28405
9871,488440,CCMCT,other/ambiguous cells,48876,28342
9872,488441,CCMCT,mitotic figure,51986,28270
9873,488442,CCMCT,mitotic figure,53153,28000
9874,488443,CCMCT,other/ambiguous cells,54975,28031
9875,488444,CCMCT,Mitotic figure lookalike,58691,27858
9876,488445,CCMCT,other/ambiguous cells,61131,27770
9877,488446,CCMCT,Mitotic figure lookalike,66727,27862
9878,488447,CCMCT,other/ambiguous cells,72936,28006
9879,488448,CCMCT,Mitotic figure lookalike,74867,27903
9880,488449,CCMCT,mitotic figure,82743,27904
9881,488450,CCMCT,mitotic figure,84518,28370
9882,488451,CCMCT,other/ambiguous cells,84069,28102
9883,488452,CCMCT,other/ambiguous cells,87105,28093
9884,488453,CCMCT,mitotic figure,90921,28137
9885,488454,CCMCT,mitotic figure,27967,28466
9886,488455,CCMCT,mitotic figure,30373,28631
9887,488456,CCMCT,Mitotic figure lookalike,34708,29117
9888,488457,CCMCT,Mitotic figure lookalike,36846,28730
9889,488458,CCMCT,other/ambiguous cells,42433,28641
9890,488459,CCMCT,mitotic figure,44309,29249
9891,488460,CCMCT,mitotic figure,43902,29008
9892,488461,CCMCT,Mitotic figure lookalike,51167,29240
9893,488462,CCMCT,Mitotic figure lookalike,51225,28719
9894,488463,CCMCT,mitotic figure,50686,29083
9895,488464,CCMCT,other/ambiguous cells,54955,29111
9896,488465,CCMCT,tumor cell,58333,29225
9897,488466,CCMCT,mitotic figure,58249,28924
9898,488467,CCMCT,mitotic figure,60769,29186
9899,488468,CCMCT,Mitotic figure lookalike,63080,28702
9900,488469,CCMCT,tumor cell,64249,29091
9901,488470,CCMCT,tumor cell,76249,28646
9902,488471,CCMCT,mitotic figure,77204,28782
9903,488472,CCMCT,mitotic figure,78688,28650
9904,488473,CCMCT,mitotic figure,77987,28529
9905,488474,CCMCT,mitotic figure,78059,28523
9906,488475,CCMCT,tumor cell,78668,29125
9907,488476,CCMCT,mitotic figure,82893,28496
9908,488477,CCMCT,mitotic figure,83954,28618
9909,488478,CCMCT,Mitotic figure lookalike,84443,29261
9910,488479,CCMCT,other/ambiguous cells,86205,28644
9911,488480,CCMCT,mitotic figure,86636,28685
9912,488481,CCMCT,mitotic figure,86717,28756
9913,488482,CCMCT,mitotic figure,88495,29274
9914,488483,CCMCT,mitotic figure,25926,30016
9915,488484,CCMCT,mitotic figure,35953,29320
9916,488485,CCMCT,mitotic figure,36034,29377
9917,488486,CCMCT,mitotic figure,39167,29547
9918,488487,CCMCT,mitotic figure,41715,29371
9919,488488,CCMCT,Mitotic figure lookalike,43191,29664
9920,488489,CCMCT,tumor cell,51982,29352
9921,488490,CCMCT,Mitotic figure lookalike,53579,29729
9922,488491,CCMCT,tumor cell,57108,29623
9923,488492,CCMCT,Mitotic figure lookalike,58936,29613
9924,488493,CCMCT,tumor cell,61853,29903
9925,488494,CCMCT,mitotic figure,62495,29745
9926,488495,CCMCT,Mitotic figure lookalike,62817,29731
9927,488496,CCMCT,mitotic figure,66865,29655
9928,488497,CCMCT,Mitotic figure lookalike,67770,29525
9929,488498,CCMCT,other/ambiguous cells,69118,29389
9930,488499,CCMCT,other/ambiguous cells,74926,29575
9931,488500,CCMCT,tumor cell,76008,29632
9932,488501,CCMCT,tumor cell,76039,29684
9933,488502,CCMCT,tumor cell,75342,29978
9934,488503,CCMCT,mitotic figure,84098,29845
9935,488504,CCMCT,mitotic figure,85641,29603
9936,488505,CCMCT,mitotic figure,33733,30368
9937,488506,CCMCT,Mitotic figure lookalike,36049,30796
9938,488507,CCMCT,mitotic figure,36191,30575
9939,488508,CCMCT,Mitotic figure lookalike,40828,30041
9940,488509,CCMCT,tumor cell,40876,30061
9941,488510,CCMCT,tumor cell,38999,30025
9942,488511,CCMCT,tumor cell,39066,30555
9943,488512,CCMCT,Mitotic figure lookalike,42926,30211
9944,488513,CCMCT,Mitotic figure lookalike,47843,30384
9945,488514,CCMCT,mitotic figure,49619,30094
9946,488515,CCMCT,tumor cell,50111,30298
9947,488516,CCMCT,tumor cell,50444,30020
9948,488517,CCMCT,tumor cell,51854,30135
9949,488518,CCMCT,tumor cell,53907,30255
9950,488519,CCMCT,tumor cell,56520,30758
9951,488520,CCMCT,Mitotic figure lookalike,57812,30585
9952,488521,CCMCT,mitotic figure,58401,30580
9953,488522,CCMCT,tumor cell,61082,30307
9954,488523,CCMCT,tumor cell,62948,30177
9955,488524,CCMCT,Mitotic figure lookalike,71362,30783
9956,488525,CCMCT,tumor cell,71633,30185
9957,488526,CCMCT,mitotic figure,72117,30526
9958,488527,CCMCT,mitotic figure,73223,30183
9959,488528,CCMCT,other/ambiguous cells,73822,30497
9960,488529,CCMCT,tumor cell,76819,30094
9961,488530,CCMCT,mitotic figure,77019,30582
9962,488531,CCMCT,Mitotic figure lookalike,77679,30167
9963,488532,CCMCT,mitotic figure,80356,30391
9964,488533,CCMCT,tumor cell,85061,30784
9965,488534,CCMCT,mitotic figure,83857,30845
9966,488535,CCMCT,mitotic figure,85370,30354
9967,488536,CCMCT,mitotic figure,86125,30568
9968,488537,CCMCT,mitotic figure,88708,30668
9969,488538,CCMCT,mitotic figure,22695,31109
9970,488539,CCMCT,mitotic figure,23493,31180
9971,488540,CCMCT,mitotic figure,25300,31251
9972,488541,CCMCT,mitotic figure,27519,31162
9973,488542,CCMCT,mitotic figure,32480,31341
9974,488543,CCMCT,Mitotic figure lookalike,40926,31068
9975,488544,CCMCT,mitotic figure,42396,30888
9976,488545,CCMCT,tumor cell,44333,30889
9977,488546,CCMCT,mitotic figure,44982,31460
9978,488547,CCMCT,tumor cell,53777,31515
9979,488548,CCMCT,tumor cell,56594,31121
9980,488549,CCMCT,tumor cell,56838,30829
9981,488550,CCMCT,mitotic figure,56201,31535
9982,488551,CCMCT,mitotic figure,58475,31208
9983,488552,CCMCT,mitotic figure,62977,31247
9984,488553,CCMCT,mitotic figure,64209,31618
9985,488554,CCMCT,Mitotic figure lookalike,65609,31451
9986,488555,CCMCT,mitotic figure,66241,31038
9987,488556,CCMCT,mitotic figure,66362,31156
